K,TEC,PR,YM,Biot,K1C,Shmin,Tres,Pres,KvKh,FcK,weights
167.21538613956213,8.119677946340645e-6,0.2839089261027339,1.1469026388377164e7,0.7468568920695081,911.0481668776788,393.2361592821899,92.4903921980459,234.37626022777522,0.5238416253742888,-1.5533207064394283,0.026089773706587976
134.60503352454379,6.746972155228309e-6,0.32921737198289164,1.356278736606205e7,0.6704426999928953,813.654817027121,434.1701403908363,94.70519694854535,239.81233210328196,0.8753859760708576,-1.7497416357750963,0.0049335727790525774
174.56008066714287,7.616214623219833e-6,0.2824553036793919,1.3316343151234582e7,0.5749563372367836,879.0615927150301,402.6080924878888,95.41511679627536,241.93544041075705,0.6057987831919549,-1.5069077149881842,0.04181215525122682
305.88113889314843,6.9794155800377715e-6,0.27630300104541755,1.3349478457890984e7,0.7552478518027772,862.1414422088086,410.4282011078617,91.26516648429629,238.6468623955623,0.6462460761671237,-1.8564006036370604,0.0034386692194739877
193.25996878635007,7.214915255849485e-6,0.33784140275289204,1.2686956061071802e7,0.683672665102415,733.0655988380371,375.7468957315328,92.3820275802351,247.32787974826766,0.7433510449651606,-1.6475512902616432,0.014097144666950622
305.83581789030563,7.281024399040108e-6,0.3421086477540193,1.2533519646290729e7,0.6243995664595161,731.5153360837493,426.2177009174083,98.89374587161244,236.13073243275596,0.6921242223936239,-1.5606995460214053,0.050115094878648195
184.9332061110999,6.057762871499422e-6,0.3068245828455319,1.412397777697548e7,0.7420015378314159,1084.1779952599272,448.5768296068941,97.64627251842404,232.60404755121922,0.8378143798037261,-1.721038176877672,0.03559725710435875
264.213461608479,7.399734351186285e-6,0.3469256042128569,1.3166177422091374e7,0.6209518681521661,652.4618293592731,373.80670505382517,93.15481281101047,242.78505283043097,0.5931819005034086,-1.5050680329388877,0.006868432861762879
101.2922482499096,6.527733276213478e-6,0.2861283632358805,1.3784371792834397e7,0.6976691946793276,1253.8549820289659,380.81887341254634,89.75576984393619,235.9752105116402,0.658174074824485,-1.7342835322477974,0.08324558110088258
178.7997813233418,5.9058288214937055e-6,0.22470497748639146,1.295298506928193e7,0.6606260414290612,918.9641334180961,400.50654717607,88.1069342144747,239.1994734400026,0.7314269703123065,-1.731662042278034,0.09813910734616271
244.8337278630895,6.414200729476775e-6,0.30792527111740653,1.1955590631433124e7,0.625673327162224,734.1568597751792,439.2109156999899,95.11288451570967,235.21026479443782,0.6533982422539403,-1.8879956873954695,0.006409197825361184
332.87240030569,6.98933071790837e-6,0.31175708176074013,1.176653367124704e7,0.6892142714250903,718.2263993612567,411.66057449979166,90.22377421903568,230.03175813867963,0.6448490170696742,-1.8669207506871148,0.025569232682056138
321.53243584632617,7.2628461684403e-6,0.293332677655461,1.3666551042284131e7,0.7513443167602543,1154.1570401643348,363.1163631807509,93.61585157039549,232.16716128291267,0.6981108736782371,-1.5835966094575191,0.007815101911231241
198.21881986257102,7.462207651943814e-6,0.3175029938446431,1.2722818632305661e7,0.7060482265329004,1074.4814203730234,364.56630361975795,94.42439968887963,231.71551242936388,0.5877210971010917,-1.7958065042848235,0.0222636688591625
309.23511583541034,6.620471224013837e-6,0.3224315051933474,1.3118194035536602e7,0.7332600240125665,930.0288701846949,462.6906494638072,94.12886278433197,237.90114244823252,0.940171950311284,-1.620400510712847,0.9375159265594908
238.47538789527414,7.1219947456484914e-6,0.255718889318004,1.2259139840842005e7,0.7308301024697987,1142.25094628317,376.83123442520434,96.2332424409403,233.20482935798006,0.7949267064455094,-1.458877070111032,0.022024163911900863
109.30151888858195,7.42788224684524e-6,0.3557144230830792,1.326243041861065e7,0.5819745487107713,1035.1418442793167,419.30319974821236,96.65274549925681,238.73816468894407,0.9338354889674747,-1.3513786607322986,0.005612013036571915
339.973781111157,7.579445226087649e-6,0.2920647402515734,1.2755111575890852e7,0.7825782969450676,1061.929306738947,365.2592785910432,94.58090853640937,232.1432380218741,0.7569823393963963,-1.526032637096884,0.01273928487068458
90.38806503559059,8.064293933528715e-6,0.35890467660215347,1.0989872646819945e7,0.5475869918966683,1100.3839100945875,372.8942579321657,94.60350925221778,236.2338585268172,0.563151495823548,-1.0569578656614138,0.06950156249884169
231.30473888043747,6.5499213264986e-6,0.27739351518498084,1.1478613380620468e7,0.7218876911273521,907.1937528578023,370.82336912575266,95.74446063662967,243.44409950482805,0.6369226536794408,-1.3314780985122219,0.026726990544463012
393.5753674825171,8.003068838014671e-6,0.32761291020942807,1.212297127501951e7,0.7575159697398451,821.0899428911588,382.3535826681882,94.5852095674769,234.89284281004146,0.8064042819299703,-1.633610664493759,0.01755813018402429
95.79920834323077,5.912032810047132e-6,0.37345557289428427,1.2848551678787496e7,0.603896558428584,826.8526176798887,359.10600856456483,97.28594363718604,245.15515196413537,0.6162771761250233,-1.5546873472878988,0.0794263243619203
127.41654536294389,7.319173871726778e-6,0.3436044708379373,1.310215312089063e7,0.5865592878122674,1101.5442383568147,366.44560733223676,93.56567861393727,248.85951113371226,0.5156990925304152,-1.4161204383440842,0.026244167798658975
173.77602272906142,7.5131670227070924e-6,0.27050965310725894,1.343946031623402e7,0.7095715858786459,823.8361704418246,373.11090777697905,91.86936254741093,241.47399545066867,0.5724508349185974,-1.7186845003918105,0.005785666704216905
197.3196784828919,7.3738834314510226e-6,0.3123623863031517,1.1516437520988218e7,0.5801935777942056,886.491600673169,357.51946234952686,88.72551724296068,240.2913213299908,0.575801950904642,-1.8676665583216794,0.019620931695830592
246.1711501900446,7.5360466467018595e-6,0.27574386318201277,1.2880540156793596e7,0.7005761801685241,1277.273438815106,376.0774741948824,94.27470107979465,233.95465705890854,0.8255155432917224,-1.3419385388143286,0.011779355261664485
157.79031530203088,6.502662224684906e-6,0.33764144251239114,1.283890140573123e7,0.7172906917085663,586.1902316601557,402.66533898651153,93.97526447820697,229.7923153313732,0.9040478918708283,-1.9902377664692197,0.02899633636839041
109.21691384431892,5.970334579703763e-6,0.3210861772467848,1.1761821026781581e7,0.6180708433897172,999.8927392354659,405.448134245732,96.78623570085803,240.42320089526862,0.6871983526642047,-1.5793424803729317,0.002285460696984286
252.24460868719183,6.945840851274287e-6,0.359008937398701,1.3524467245397758e7,0.7076002745806841,536.6751124715745,408.900491758337,92.45774764217946,249.4463279921802,0.6102727913726287,-1.7753851479770635,0.1432056656395629
133.63999990663672,7.746769360931281e-6,0.32201268228539376,1.2474679385586245e7,0.6487350627927891,1228.8836269132344,451.8177738549041,98.79389692330915,230.52207775217988,0.8683116332222957,-1.4376017273790507,0.0564299811084552
241.9811402624119,7.51937224761007e-6,0.31183001705406177,1.3753208867516086e7,0.741257807625649,660.3395580628633,361.48573306953693,96.67342555589164,246.03930677229351,0.6414713251932472,-1.4724360473382343,0.008110526736617132
282.327927332408,6.8337779982000985e-6,0.31456476629992974,1.2535175225264082e7,0.7138091668109151,991.4350397344369,374.16191320805615,92.11903836885195,229.47049515677534,0.7326381033019496,-1.7976687049048101,0.003060369750520604
167.9565850610789,6.450959548417898e-6,0.2942204710357907,1.207165366515436e7,0.5946138537096788,1138.5904393565083,366.002818730013,90.148726259704,235.20800830934834,0.6477012239876119,-1.4702898763488694,0.01344007703762825
151.8876023911153,7.53126240865487e-6,0.357065406684595,1.2201420885556065e7,0.6589388318872713,771.1089163864972,379.5830319637259,96.10909983127368,235.96175857241695,0.7692013610541688,-1.376114693948131,0.0020784744947163498
136.59109776653253,5.27261206425106e-6,0.3092318480212228,1.248188303360545e7,0.6254667865830841,615.0352035081423,434.2622701110312,95.1657142128958,235.0172675762919,0.7643313161694918,-1.977247394260956,0.006142232626364826
420.2922341447371,7.817841925305609e-6,0.28821336351811067,1.2729557732551528e7,0.7741842287225231,1190.2441152829442,420.95310089097615,91.70887302016668,229.73493406561437,0.8981681337888509,-1.9499065032909597,0.3154271568581194
102.03766130417971,4.464629776334643e-6,0.25129846844131054,1.1810176784980277e7,0.5590181820752074,1188.8990006051774,415.13979863435435,93.2531124383317,239.2390742339497,0.6400985473770139,-1.745348561548206,0.09623604584799712
215.50500919005646,6.164939011445296e-6,0.2876903480542635,1.1925685562038632e7,0.6788144953259786,1075.9221731200173,413.12385842553715,93.46726371009646,241.44945878119222,0.7483507463806255,-1.8193111899987278,0.006499075487804552
76.89061156835163,7.0140902678784204e-6,0.31773806206846666,1.1819887125791375e7,0.5437005962065712,982.8417685642315,442.8794423837111,92.10821666994411,228.55642971066226,0.9645453727201083,-1.905192575988536,0.16625827865117282
221.72897773992494,5.618430222118596e-6,0.3585307453830152,1.4327561233245524e7,0.569209146197275,816.8802281852995,402.5505898119078,95.67088463861668,245.91182303463992,0.7346910939761966,-1.9191061787384667,0.062578115154037
67.8736268787975,6.231508370899136e-6,0.3747038261036148,1.2372891857705707e7,0.5145375531414397,978.6548167735721,398.03424219583724,92.85159363951722,234.4695767782322,0.8037320090519331,-1.4160241440402725,0.022795721449616023
80.57982661739703,4.78214838829181e-6,0.3906762236740992,1.1431256148599679e7,0.5007220066718434,989.6865212317282,464.14529377230076,95.93585532530994,238.66978705633034,0.8520635817934248,-1.9238695127933543,0.09363180199586353
80.52783515827579,5.662349670938374e-6,0.3387656439425719,1.3678688190434463e7,0.6454532318155485,896.7602576725558,431.15225799716194,93.1923654559957,239.5856482120976,0.8951300312771695,-1.5965429981333583,0.014128285024927365
167.7037214470907,7.615397330453725e-6,0.34091917107685565,1.4333392987961404e7,0.6214447598561852,634.5927352148063,377.0655227519117,94.05880724674009,244.7706598201942,0.6573173948029728,-1.451521463800468,0.019467308677660992
111.89693133334684,6.458676081338693e-6,0.33378007119360004,1.124051124804032e7,0.6494035882812892,665.7495149221048,439.41469660521506,95.13499685553582,227.986005505476,0.722646312546309,-1.9283768616767165,0.0233322713263112
206.4604305833401,6.017752682994457e-6,0.27947367651433047,1.2947185570659045e7,0.7706894906731231,616.387785492167,396.51541150373185,97.9147193006444,243.6987185621557,0.5289890901226568,-1.4765465963166045,0.025452469014434456
380.2207267262901,5.48803985330652e-6,0.2997641224816932,1.3244234700892944e7,0.7135291000191504,466.69195145971935,369.0728055798417,94.97901308469616,238.20006267927374,0.7402526602495323,-1.789760752034161,0.05963822549337412
385.4237057815288,7.980255508052483e-6,0.3058912022364468,1.2869639715209614e7,0.7097492312650884,802.3697473611144,374.11902995580476,94.04434523317235,235.10320392448753,0.7270052023893167,-1.3054245762424395,0.09113731528383022
122.90060129997784,7.960759388402545e-6,0.36500102903509596,1.424028211716103e7,0.5830395805638812,1224.8674801409616,398.807546252893,97.63443895179232,237.04484910337365,0.6561215744856806,-1.3530706724239798,0.055113969688186985
275.42797719305014,8.302426546806813e-6,0.2993018452316462,1.1794549469502755e7,0.703836390735633,1013.4228661998864,393.51562590255895,87.85822681863091,240.83530874412554,0.6774184050591215,-1.7609767034746127,0.025336581547178327
376.1241194076945,6.968680825756146e-6,0.372999562223767,1.2350652138927966e7,0.6680373445980637,904.6211431298999,410.6126269658043,94.12718600840574,239.347113162057,0.8253142718089279,-1.8010026933679342,0.01185634718895873
265.824094645233,6.65502690640154e-6,0.36053488198012756,1.3298507396038495e7,0.5980818154058307,789.7648268815311,368.58873477569693,96.17573861137043,248.29582867957993,0.714527296864897,-1.6705960007264784,0.019680112343087783
256.86559364109723,6.570217281194254e-6,0.3775678996034798,1.1690624581880802e7,0.5619434582993245,922.654531097115,443.36159161814925,92.66814893373997,242.54974344067537,0.9085240572940546,-1.729649646524556,0.03779654569022008
71.24535676977698,6.438740520550271e-6,0.31903895898793005,1.3458538353297457e7,0.598757909505597,964.5636311125736,415.39435887347247,94.68044970244742,241.1847900577867,0.7395575853603372,-1.579435710011781,0.0016151788432631662
211.20537552409084,7.32356906744929e-6,0.2846869361083327,1.2402868124699773e7,0.5803266796314961,1137.8232183385064,398.63921124871774,93.13420349677068,229.52961093034358,0.6775311823461944,-1.6933916322907114,0.01909100863412631
185.4817603935301,5.8089341967251825e-6,0.32132924289799747,1.4001712961657543e7,0.6558176522717368,917.490608767766,424.79202431975745,95.20490809275024,242.29444568475714,0.9059374278193164,-1.697979611070365,0.006499230021420049
130.44769769574427,6.671851148077089e-6,0.3249113971579011,1.2494724011366682e7,0.6309171143453558,1171.5336353199018,398.85982353502317,94.71615128818058,243.39028750995104,0.6712557127549014,-1.3484809223492689,0.0033136323573291246
171.00075135802496,7.494061817274545e-6,0.28797404448800323,1.1138666699026931e7,0.6655001480615493,579.1940254021623,379.03063004521914,90.84907796212667,234.58346080499643,0.6749523392859814,-1.610884954640486,0.033231369286971374
214.01088280939496,6.327530654657938e-6,0.3337083296891382,1.365622464180394e7,0.5815202024181503,713.3802820173918,396.2271025438142,96.90046545269291,241.82055814483567,0.9270253646018496,-1.5661506228051199,0.039515338508530944
215.09002913173103,5.611898756583841e-6,0.337385350964754,1.2739137737473816e7,0.6835492063342837,771.1260583280895,381.0853651294252,98.57057186194292,242.34620962917572,0.7302800200399594,-1.308991932333459,0.025851167914798683
320.7698076959465,7.005048856267346e-6,0.24920536928470952,1.3796885274212897e7,0.7863891365888407,928.4352982637635,373.6344834216277,96.70642721865488,231.80251152470134,0.67239593235708,-1.7607845924727235,0.010059688619812554
213.07712791929592,7.214419384790239e-6,0.33203679454748847,1.3051667971070087e7,0.7111220788275935,954.9602039863651,404.3955547086212,93.53327082914394,232.01881324147604,0.67107337376179,-1.5123191927519406,0.004280087426508906
151.60903256506376,8.032963468272032e-6,0.302419717314616,1.201289727905856e7,0.5889255876736048,1129.4586079600065,407.90299994695283,94.11572916484593,230.00168215598774,0.6411841997490138,-1.4727580315161013,0.01318024943167302
53.379294831414626,8.211910065434192e-6,0.3885053462976404,1.0897578644190222e7,0.6339390327459228,525.5101616660484,402.72374855303246,95.20734230370245,229.13202052949404,0.9935741696147895,-1.5841372568921501,8.578532904278802
134.8457417199662,5.987736927941047e-6,0.2478143968948277,1.1387315722289296e7,0.6835259748733407,937.6656539062576,394.3395272314115,93.00046838825476,233.8239924946733,0.7500119819209705,-1.6245973668644669,0.014832504395491762
267.0067834983849,6.773268695858758e-6,0.34499859587863935,1.2576150674929762e7,0.5649866207611042,1180.260190881901,426.2066778710044,94.0180612579964,234.22332189443247,0.854781152155959,-1.920036070498187,0.009226025274240315
172.89841991531057,6.584195668160832e-6,0.26035314017115546,1.3597614732314894e7,0.6886507191800407,746.1353934282129,410.22231320222005,94.87437584181954,237.19749933229312,0.8165421646038882,-1.4929114270435273,0.007707512505894678
110.31300351474182,6.900455185932218e-6,0.3887551626293878,1.1621494082163787e7,0.6326255815459235,882.4292189770172,384.9762474813981,91.77194725582231,230.34597644672178,0.7573971408275082,-1.8044860824250812,0.06072300988957115
237.77296416311077,8.2527868086278e-6,0.31204741626892674,1.2977901460818237e7,0.7010025374153761,627.405784294541,360.42414930991174,92.88230712094952,242.46795733308272,0.7315578718649295,-1.4333494660973327,0.004902852133341809
105.42122792452265,5.9556685999019585e-6,0.2482796180294034,1.3125464182479667e7,0.7589166520796182,791.5012488068131,402.78139557116253,94.62259820282934,235.33144102897862,0.6669967362912698,-1.8276307208829856,0.01000578021917208
132.14942897106292,7.0667629793736986e-6,0.240232263745983,1.3608007575905595e7,0.7394068055753722,1214.555102279876,390.14043527548864,90.35591585705158,233.70036024513053,0.7434059733122572,-1.8544147074767852,0.08297085936894286
